scope,model,label,experiment,condition,truth_label,initial_state,metric,numerator,denominator,judgments,estimate,lower_95,upper_95,unit
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,summarization,abstractive,violation,abstention,final_correct,7,13,13,53.84615384615385,25.0,81.81818181818183,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,summarization,abstractive,violation,abstention,missed_violation,2,13,13,15.384615384615385,0.0,38.46153846153847,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,summarization,abstractive,violation,abstention,final_abstention,4,13,13,30.76923076923077,6.656250000000001,58.333333333333336,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,no_violation,all,final_correct,39,300,288,13.0,9.176658049563203,17.006979875283445,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,no_violation,all,false_violation,221,300,288,73.66666666666667,68.60748959778086,78.62046955158654,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,no_violation,all,final_abstention,40,300,288,13.333333333333334,9.666433021806853,17.097207187702963,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,no_violation,correct,final_correct,17,46,43,36.95652173913043,22.853896103896105,51.28571428571426,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,no_violation,correct,false_violation,14,46,43,30.434782608695656,16.666666666666664,45.65217391304348,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,no_violation,correct,final_abstention,15,46,43,32.608695652173914,20.0,47.371710526315766,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,no_violation,wrong,final_correct,13,219,213,5.93607305936073,2.9115761601709482,9.205310144033316,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,no_violation,wrong,false_violation,189,219,213,86.3013698630137,81.58883581446298,90.74074074074075,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,no_violation,wrong,final_abstention,17,219,213,7.76255707762557,4.4116027468256025,11.416480598636166,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,no_violation,abstention,final_correct,9,35,35,25.71428571428571,11.76470588235294,41.17647058823529,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,no_violation,abstention,false_violation,18,35,35,51.42857142857142,34.48275862068966,67.74193548387096,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,no_violation,abstention,final_abstention,8,35,35,22.857142857142858,9.754130605822187,38.88888888888889,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,violation,all,final_correct,648,700,669,92.57142857142857,90.48242507480256,94.54329509919353,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,violation,all,missed_violation,30,700,669,4.285714285714286,2.668393890033907,6.1058344640434195,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,violation,all,final_abstention,22,700,669,3.1428571428571432,1.881331403762663,4.4993100337022,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,violation,correct,final_correct,609,636,608,95.75471698113208,93.93431415241058,97.46061837057097,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,violation,correct,missed_violation,16,636,608,2.515723270440252,1.1199999999999999,4.1606302625061895,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,violation,correct,final_abstention,11,636,608,1.729559748427673,0.78125,2.823433630510152,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,violation,wrong,final_correct,23,40,39,57.49999999999999,41.855620155038764,73.33823529411761,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,violation,wrong,missed_violation,11,40,39,27.500000000000004,13.789184952978056,42.42424242424242,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,violation,wrong,final_abstention,6,40,39,15.0,4.444444444444445,27.033169533169502,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,violation,abstention,final_correct,16,24,23,66.66666666666666,47.61904761904761,84.21052631578947,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,violation,abstention,missed_violation,3,24,23,12.5,0.0,28.57142857142857,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,light,violation,abstention,final_abstention,5,24,23,20.833333333333336,5.263157894736842,37.5,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,no_violation,all,final_correct,31,299,287,10.367892976588628,7.028473740261196,14.157382123650308,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,no_violation,all,false_violation,229,299,287,76.58862876254182,71.52658694344164,81.20318710789714,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,no_violation,all,final_abstention,39,299,287,13.043478260869565,9.47703818369453,17.152133087662108,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,no_violation,correct,final_correct,13,45,42,28.888888888888886,15.513925729442972,43.13725490196079,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,no_violation,correct,false_violation,21,45,42,46.666666666666664,31.48148148148148,61.111111111111114,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,no_violation,correct,final_abstention,11,45,42,24.444444444444443,12.243653558984569,37.216569767441825,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,no_violation,wrong,final_correct,11,219,213,5.0228310502283104,2.3041474654377883,8.145039131532439,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,no_violation,wrong,false_violation,189,219,213,86.3013698630137,81.55635731489394,90.66666666666666,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,no_violation,wrong,final_abstention,19,219,213,8.67579908675799,5.288461538461538,12.444536652835408,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,no_violation,abstention,final_correct,7,35,35,20.0,7.497685185185185,34.21052631578947,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,no_violation,abstention,false_violation,19,35,35,54.285714285714285,36.666666666666664,70.37581699346401,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,no_violation,abstention,final_abstention,9,35,35,25.71428571428571,12.5,41.93709677419354,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,violation,all,final_correct,653,700,669,93.28571428571428,91.5039638454815,95.11863455454638,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,violation,all,missed_violation,24,700,669,3.428571428571429,2.1550180318150383,4.809088416130242,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,violation,all,final_abstention,23,700,669,3.2857142857142856,2.008464644101124,4.6219094574245885,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,violation,correct,final_correct,608,636,608,95.59748427672956,93.899830145593,97.14715309604375,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,violation,correct,missed_violation,11,636,608,1.729559748427673,0.798690197756954,2.803776873014404,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,violation,correct,final_abstention,17,636,608,2.6729559748427674,1.5219545319115027,4.031164235158168,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,violation,wrong,final_correct,28,40,39,70.0,55.88235294117647,84.21052631578947,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,violation,wrong,missed_violation,9,40,39,22.5,10.256410256410255,35.718864468864446,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,violation,wrong,final_abstention,3,40,39,7.5,0.0,17.142857142857142,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,violation,abstention,final_correct,17,24,23,70.83333333333334,53.328125,88.0,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,violation,abstention,missed_violation,4,24,23,16.666666666666664,3.571428571428571,33.33333333333333,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,medium,violation,abstention,final_abstention,3,24,23,12.5,0.0,26.08695652173913,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,no_violation,all,final_correct,43,299,287,14.381270903010032,10.293387222438643,18.67124195173229,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,no_violation,all,false_violation,210,299,287,70.23411371237458,65.06371359223301,75.2445481146138,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,no_violation,all,final_abstention,46,299,287,15.384615384615385,11.301369863013697,19.45395811476607,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,no_violation,correct,final_correct,19,45,42,42.22222222222222,26.923076923076923,58.144379844961215,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,no_violation,correct,false_violation,15,45,42,33.33333333333333,20.0,47.72727272727273,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,no_violation,correct,final_abstention,11,45,42,24.444444444444443,13.043478260869565,36.73737916219118,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,no_violation,wrong,final_correct,14,219,213,6.392694063926941,3.3016441493904805,9.90566037735849,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,no_violation,wrong,false_violation,181,219,213,82.64840182648402,77.58601360754601,87.501495215311,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,no_violation,wrong,final_abstention,24,219,213,10.95890410958904,6.9649578195976645,15.165876777251185,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,no_violation,abstention,final_correct,10,35,35,28.57142857142857,13.793103448275861,44.44444444444444,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,no_violation,abstention,false_violation,14,35,35,40.0,23.52941176470588,57.15178571428566,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,no_violation,abstention,final_abstention,11,35,35,31.428571428571427,16.216216216216218,48.484848484848484,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,violation,all,final_correct,658,700,669,94.0,92.23021582733813,95.65842521979891,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,violation,all,missed_violation,26,700,669,3.7142857142857144,2.301665657488275,5.185425685425684,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,violation,all,final_abstention,16,700,669,2.2857142857142856,1.2711864406779663,3.4687121924989888,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,violation,correct,final_correct,617,636,608,97.0125786163522,95.64540585962976,98.2623118094697,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,violation,correct,missed_violation,12,636,608,1.8867924528301887,0.9173961762028153,3.079416531604538,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,violation,correct,final_abstention,7,636,608,1.10062893081761,0.3230628178422827,2.02808112324493,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,violation,wrong,final_correct,25,40,39,62.5,47.724567099567096,76.66666666666667,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,violation,wrong,missed_violation,11,40,39,27.500000000000004,14.285714285714285,41.866585067319434,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,violation,wrong,final_abstention,4,40,39,10.0,2.3255813953488373,20.409322820037097,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,violation,abstention,final_correct,16,24,23,66.66666666666666,47.995652173913044,85.0,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,violation,abstention,missed_violation,3,24,23,12.5,0.0,27.77777777777778,percent
all_available_targets,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,paraphrasing,heavy,violation,abstention,final_abstention,5,24,23,20.833333333333336,5.263157894736842,37.5,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,no_violation,all,final_correct,40,300,288,13.333333333333334,9.507833575430586,17.391304347826086,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,no_violation,all,false_violation,184,300,288,61.33333333333333,55.86183831161342,67.09307632704616,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,no_violation,all,final_abstention,76,300,288,25.333333333333336,20.35683497536946,30.24731968810916,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,no_violation,correct,final_correct,37,66,64,56.060606060606055,44.776119402985074,67.5695548489666,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,no_violation,correct,false_violation,5,66,64,7.575757575757576,1.7241379310344827,14.707087753134035,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,no_violation,correct,final_abstention,24,66,64,36.36363636363637,25.0,47.371710526315766,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,no_violation,wrong,final_correct,0,159,154,0.0,0.0,0.0,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,no_violation,wrong,false_violation,148,159,154,93.08176100628931,88.96530569071294,96.83643196202532,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,no_violation,wrong,final_abstention,11,159,154,6.918238993710692,3.1635680379746836,11.034694309287074,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,no_violation,abstention,final_correct,3,75,75,4.0,0.0,9.45945945945946,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,no_violation,abstention,false_violation,31,75,75,41.333333333333336,30.13657369202839,52.128815911193335,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,no_violation,abstention,final_abstention,41,75,75,54.666666666666664,43.529411764705884,66.26506024096386,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,violation,all,final_correct,610,700,669,87.14285714285714,84.59315531126796,89.53360862720655,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,violation,all,missed_violation,29,700,669,4.142857142857142,2.6946553431563784,5.73074919349991,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,violation,all,final_abstention,61,700,669,8.714285714285715,6.76996390940015,10.86381466093826,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,violation,correct,final_correct,568,597,577,95.14237855946399,93.28823424600583,96.8280467445743,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,violation,correct,missed_violation,2,597,577,0.33500837520938026,0.0,0.8665511265164645,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,violation,correct,final_abstention,27,597,577,4.522613065326634,2.930929352396972,6.305133023187161,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,violation,wrong,final_correct,6,32,32,18.75,6.451612903225806,34.21463815789471,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,violation,wrong,missed_violation,19,32,32,59.375,41.37931034482759,75.75757575757575,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,violation,wrong,final_abstention,7,32,32,21.875,8.333333333333332,37.93103448275862,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,violation,abstention,final_correct,36,71,71,50.70422535211267,38.666666666666664,62.16216216216216,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,violation,abstention,missed_violation,8,71,71,11.267605633802818,4.411764705882353,19.10153668208856,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,summarization,abstractive,violation,abstention,final_abstention,27,71,71,38.028169014084504,27.536231884057973,50.0,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,no_violation,all,final_correct,64,300,288,21.333333333333336,16.55160009923096,26.31578947368421,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,no_violation,all,false_violation,166,300,288,55.333333333333336,49.47697725825184,61.26790202494428,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,no_violation,all,final_abstention,70,300,288,23.333333333333332,18.730132186653925,28.24813158539573,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,no_violation,correct,final_correct,50,62,59,80.64516129032258,70.6896551724138,90.0,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,no_violation,correct,false_violation,1,62,59,1.6129032258064515,0.0,5.357142857142857,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,no_violation,correct,final_abstention,11,62,59,17.741935483870968,8.56841046277666,27.536231884057973,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,no_violation,wrong,final_correct,4,166,161,2.4096385542168677,0.5463003987594152,5.0,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,no_violation,wrong,false_violation,151,166,161,90.96385542168674,86.20533859576236,95.0311660279283,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,no_violation,wrong,final_abstention,11,166,161,6.626506024096386,3.144162735849057,10.714790153349472,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,no_violation,abstention,final_correct,10,72,72,13.88888888888889,5.95063025210084,22.22222222222222,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,no_violation,abstention,false_violation,14,72,72,19.444444444444446,10.343559837728195,28.76764217517642,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,no_violation,abstention,final_abstention,48,72,72,66.66666666666666,55.81100971445393,78.2638072855464,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,violation,all,final_correct,591,700,669,84.42857142857143,81.6688418769125,86.9935064935065,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,violation,all,missed_violation,38,700,669,5.428571428571429,3.8458702064896757,7.112375533428166,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,violation,all,final_abstention,71,700,669,10.142857142857142,8.11946386946387,12.426921711793936,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,violation,correct,final_correct,579,607,585,95.38714991762768,93.68919264179867,96.92333901192504,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,violation,correct,missed_violation,1,607,585,0.16474464579901155,0.0,0.5163511187607573,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,violation,correct,final_abstention,27,607,585,4.448105436573312,2.9315960912052117,6.095551894563426,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,violation,wrong,final_correct,0,38,38,0.0,0.0,0.0,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,violation,wrong,missed_violation,31,38,38,81.57894736842105,68.289911308204,92.85714285714286,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,violation,wrong,final_abstention,7,38,38,18.421052631578945,7.142857142857142,31.710088691795992,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,violation,abstention,final_correct,12,55,54,21.818181818181817,11.762254901960784,32.6530612244898,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,violation,abstention,missed_violation,6,55,54,10.909090909090908,3.6363636363636362,20.33976773383553,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,light,violation,abstention,final_abstention,37,55,54,67.27272727272727,55.35619300911854,79.24690956408587,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,no_violation,all,final_correct,62,300,288,20.666666666666668,16.332801418439715,25.57255036916531,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,no_violation,all,false_violation,155,300,288,51.66666666666667,45.70364671487921,58.1085304054054,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,no_violation,all,final_abstention,83,300,288,27.666666666666668,22.602187361908967,32.52656115742783,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,no_violation,correct,final_correct,49,62,59,79.03225806451613,69.11764705882352,88.37209302325581,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,no_violation,correct,false_violation,3,62,59,4.838709677419355,0.0,10.869565217391305,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,no_violation,correct,final_abstention,10,62,59,16.129032258064516,7.4074074074074066,25.0,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,no_violation,wrong,final_correct,4,166,161,2.4096385542168677,0.5648924014473434,5.063827504827287,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,no_violation,wrong,false_violation,144,166,161,86.74698795180723,81.11834811529934,91.9546376544348,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,no_violation,wrong,final_abstention,18,166,161,10.843373493975903,6.172628107559614,15.819412266796732,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,no_violation,abstention,final_correct,9,72,72,12.5,5.47945205479452,20.3125,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,no_violation,abstention,false_violation,8,72,72,11.11111111111111,4.28420523138833,19.17808219178082,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,no_violation,abstention,final_abstention,55,72,72,76.38888888888889,66.17647058823529,85.91604313380282,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,violation,all,final_correct,600,700,669,85.71428571428571,82.98807799592318,88.20285961588712,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,violation,all,missed_violation,35,700,669,5.0,3.473101729084932,6.705539358600583,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,violation,all,final_abstention,65,700,669,9.285714285714286,7.152820355610056,11.54428429392766,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,violation,correct,final_correct,586,607,585,96.54036243822077,94.96609891389495,97.91675,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,violation,correct,missed_violation,1,607,585,0.16474464579901155,0.0,0.5110732538330494,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,violation,correct,final_abstention,20,607,585,3.2948929159802307,1.938610662358643,4.770130384749,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,violation,wrong,final_correct,1,38,38,2.631578947368421,0.0,8.333333333333332,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,violation,wrong,missed_violation,26,38,38,68.42105263157895,53.18982712765957,82.61244377811092,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,violation,wrong,final_abstention,11,38,38,28.947368421052634,15.551282051282051,44.23611111111108,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,violation,abstention,final_correct,13,55,54,23.636363636363637,12.726551226551226,35.301595214356894,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,violation,abstention,missed_violation,8,55,54,14.545454545454545,5.659712994950838,25.0,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,medium,violation,abstention,final_abstention,34,55,54,61.81818181818181,48.97850629613547,74.5868644067796,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,heavy,no_violation,all,final_correct,68,300,288,22.666666666666664,17.91479513115035,27.587111164697365,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,heavy,no_violation,all,false_violation,163,300,288,54.333333333333336,48.78011141222523,60.396739320575165,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,heavy,no_violation,all,final_abstention,69,300,288,23.0,18.305084745762713,27.74023918586059,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,heavy,no_violation,correct,final_correct,53,62,59,85.48387096774194,76.59574468085107,93.84615384615384,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,heavy,no_violation,correct,false_violation,1,62,59,1.6129032258064515,0.0,5.263157894736842,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,heavy,no_violation,correct,final_abstention,8,62,59,12.903225806451612,5.084209397125081,21.91780821917808,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,heavy,no_violation,wrong,final_correct,4,166,161,2.4096385542168677,0.5463003987594152,5.0,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,heavy,no_violation,wrong,false_violation,149,166,161,89.7590361445783,85.02919161676647,94.15721120984279,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,heavy,no_violation,wrong,final_abstention,13,166,161,7.83132530120482,4.053858772066865,11.95760869565217,percent
all_available_targets,qwen/qwen3-235b-a22b,Qwen3-235B,paraphrasing,heavy,no_violation,abstention,final_correct,11,72,72,15.277777777777779,7.352941176470589,24.074631860776435,percent
