swap_group_id,item_id,arm,article,respondent,violation_label,avg_rating,prediction,is_accurate,num_abstentions,num_samples,sample_ratings
001-120073||3,001-120073,control_neutral,3,NEUTRAL,no_violation,4.2,no_violation,True,1,5,"[3, 5, 4, 4, 5]"
001-120073||3,001-120073,probe_ukraine,3,UKRAINE,no_violation,4.2,no_violation,True,0,5,"[5, 4, 4, 4, 4]"
001-120073||3,001-120073,probe_russia,3,RUSSIA,no_violation,4.8,no_violation,True,0,5,"[5, 4, 5, 5, 5]"
001-190025||13,001-190025,control_original,13,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-190025||13,001-190025,control_neutral,13,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-190025||13,001-190025,probe_russia,13,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-163331||P1-1,001-163331,control_original,P1-1,ALBANIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-163331||P1-1,001-163331,control_neutral,P1-1,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-163331||P1-1,001-163331,probe_ukraine,P1-1,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-163331||P1-1,001-163331,probe_russia,P1-1,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-145580||6,001-145580,control_original,6,UKRAINE,violation,4.0,no_violation,False,1,5,"[5, 5, 3, 2, 5]"
001-145580||6,001-145580,control_neutral,6,NEUTRAL,violation,3.4,no_violation,False,0,5,"[1, 5, 1, 5, 5]"
001-145580||6,001-145580,probe_russia,6,RUSSIA,violation,4.0,no_violation,False,1,5,"[5, 3, 5, 2, 5]"
001-235475||8,001-235475,control_original,8,SAN MARINO,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-235475||8,001-235475,control_neutral,8,NEUTRAL,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-235475||8,001-235475,probe_ukraine,8,UKRAINE,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-235475||8,001-235475,probe_russia,8,RUSSIA,no_violation,4.8,no_violation,True,0,5,"[5, 5, 4, 5, 5]"
001-126807||6,001-126807,control_original,6,ITALY,violation,5.0,no_violation,False,0,5,"[5, 5, 5, 5, 5]"
001-126807||6,001-126807,control_neutral,6,NEUTRAL,violation,5.0,no_violation,False,0,5,"[5, 5, 5, 5, 5]"
001-126807||6,001-126807,probe_ukraine,6,UKRAINE,violation,5.0,no_violation,False,0,5,"[5, 5, 5, 5, 5]"
001-126807||6,001-126807,probe_russia,6,RUSSIA,violation,4.2,no_violation,False,0,5,"[5, 1, 5, 5, 5]"
001-222894||P1-1,001-222894,control_original,P1-1,ITALY,violation,1.2,violation,True,0,5,"[1, 2, 1, 1, 1]"
001-222894||P1-1,001-222894,control_neutral,P1-1,NEUTRAL,violation,1.6,violation,True,0,5,"[2, 2, 1, 1, 2]"
001-222894||P1-1,001-222894,probe_ukraine,P1-1,UKRAINE,violation,1.4,violation,True,0,5,"[1, 1, 2, 1, 2]"
001-222894||P1-1,001-222894,probe_russia,P1-1,RUSSIA,violation,1.6,violation,True,0,5,"[1, 2, 2, 2, 1]"
001-112102||6,001-112102,control_original,6,NETHERLANDS,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-112102||6,001-112102,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-112102||6,001-112102,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-112102||6,001-112102,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-144672||5,001-144672,control_original,5,SLOVENIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-144672||5,001-144672,control_neutral,5,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-144672||5,001-144672,probe_ukraine,5,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-144672||5,001-144672,probe_russia,5,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-248687||6,001-248687,control_original,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-248687||6,001-248687,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-248687||6,001-248687,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-183126||5,001-183126,control_original,5,MALTA,violation,1.2,violation,True,0,5,"[1, 1, 2, 1, 1]"
001-183126||5,001-183126,control_neutral,5,NEUTRAL,violation,1.4,violation,True,0,5,"[2, 1, 1, 1, 2]"
001-183126||5,001-183126,probe_ukraine,5,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-183126||5,001-183126,probe_russia,5,RUSSIA,violation,1.2,violation,True,0,5,"[1, 2, 1, 1, 1]"
001-114473||2,001-114473,control_original,2,UNITED KINGDOM,no_violation,4.6,no_violation,True,0,5,"[5, 4, 5, 4, 5]"
001-114473||2,001-114473,control_neutral,2,NEUTRAL,no_violation,4.6,no_violation,True,0,5,"[4, 5, 5, 4, 5]"
001-114473||2,001-114473,probe_ukraine,2,UKRAINE,no_violation,4.4,no_violation,True,0,5,"[5, 5, 4, 4, 4]"
001-114473||2,001-114473,probe_russia,2,RUSSIA,no_violation,4.2,no_violation,True,0,5,"[4, 5, 4, 4, 4]"
001-188374||8,001-188374,control_original,8,UKRAINE,violation,1.4,violation,True,1,5,"[1, 1, 1, 1, 3]"
001-188374||8,001-188374,control_neutral,8,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-188374||8,001-188374,probe_russia,8,RUSSIA,violation,1.4,violation,True,1,5,"[1, 1, 1, 1, 3]"
001-153770||2,001-153770,control_original,2,SWITZERLAND,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-153770||2,001-153770,control_neutral,2,NEUTRAL,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-153770||2,001-153770,probe_ukraine,2,UKRAINE,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-153770||2,001-153770,probe_russia,2,RUSSIA,no_violation,4.8,no_violation,True,0,5,"[5, 5, 5, 5, 4]"
001-145579||13,001-145579,control_original,13,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-145579||13,001-145579,control_neutral,13,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-145579||13,001-145579,probe_russia,13,RUSSIA,violation,1.2,violation,True,0,5,"[1, 1, 1, 1, 2]"
001-122892||P1-1,001-122892,control_original,P1-1,MALTA,no_violation,4.4,no_violation,True,0,5,"[5, 4, 4, 4, 5]"
001-122892||P1-1,001-122892,control_neutral,P1-1,NEUTRAL,no_violation,4.8,no_violation,True,0,5,"[4, 5, 5, 5, 5]"
001-122892||P1-1,001-122892,probe_ukraine,P1-1,UKRAINE,no_violation,4.6,no_violation,True,0,5,"[5, 5, 4, 4, 5]"
001-122892||P1-1,001-122892,probe_russia,P1-1,RUSSIA,no_violation,4.4,no_violation,True,0,5,"[4, 5, 4, 4, 5]"
001-141635||6,001-141635,control_original,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-141635||6,001-141635,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-141635||6,001-141635,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-163438||6,001-163438,control_original,6,BULGARIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-163438||6,001-163438,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-163438||6,001-163438,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-163438||6,001-163438,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-230729||6,001-230729,control_original,6,POLAND,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-230729||6,001-230729,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-230729||6,001-230729,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-230729||6,001-230729,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-114085||3,001-114085,control_original,3,POLAND,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-114085||3,001-114085,control_neutral,3,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-114085||3,001-114085,probe_ukraine,3,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-114085||3,001-114085,probe_russia,3,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-187686||34,001-187686,control_original,34,UKRAINE,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-187686||34,001-187686,control_neutral,34,NEUTRAL,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-187686||34,001-187686,probe_russia,34,RUSSIA,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-174424||3,001-174424,control_original,3,SWITZERLAND,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-174424||3,001-174424,control_neutral,3,NEUTRAL,no_violation,4.4,no_violation,True,1,5,"[5, 5, 4, 3, 5]"
001-174424||3,001-174424,probe_ukraine,3,UKRAINE,no_violation,4.6,no_violation,True,0,5,"[5, 4, 5, 5, 4]"
001-174424||3,001-174424,probe_russia,3,RUSSIA,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-174119||6,001-174119,control_original,6,BELGIUM,no_violation,4.4,no_violation,True,0,5,"[4, 5, 4, 5, 4]"
001-174119||6,001-174119,control_neutral,6,NEUTRAL,no_violation,4.2,no_violation,True,1,5,"[3, 4, 4, 5, 5]"
001-174119||6,001-174119,probe_ukraine,6,UKRAINE,no_violation,3.8,no_violation,True,2,5,"[3, 4, 3, 4, 5]"
001-174119||6,001-174119,probe_russia,6,RUSSIA,no_violation,4.2,no_violation,True,0,5,"[4, 5, 4, 4, 4]"
001-201531||6,001-201531,control_original,6,MONTENEGRO,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-201531||6,001-201531,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-201531||6,001-201531,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-201531||6,001-201531,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-219946||6,001-219946,control_original,6,SLOVENIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-219946||6,001-219946,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-219946||6,001-219946,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-219946||6,001-219946,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-148659||5,001-148659,control_original,5,MOLDOVA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-148659||5,001-148659,control_neutral,5,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-148659||5,001-148659,probe_ukraine,5,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-148659||5,001-148659,probe_russia,5,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-122187||5,001-122187,control_original,5,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-122187||5,001-122187,control_neutral,5,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-122187||5,001-122187,probe_russia,5,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-215716||14,001-215716,control_original,14,GEORGIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-215716||14,001-215716,control_neutral,14,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-215716||14,001-215716,probe_ukraine,14,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-215716||14,001-215716,probe_russia,14,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-222312||10,001-222312,control_original,10,GERMANY,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-222312||10,001-222312,control_neutral,10,NEUTRAL,no_violation,4.8,no_violation,True,0,5,"[5, 5, 4, 5, 5]"
001-222312||10,001-222312,probe_ukraine,10,UKRAINE,no_violation,4.6,no_violation,True,0,5,"[5, 4, 5, 4, 5]"
001-222312||10,001-222312,probe_russia,10,RUSSIA,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-215166||6,001-215166,control_original,6,SPAIN,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-215166||6,001-215166,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-215166||6,001-215166,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-215166||6,001-215166,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-157286||7,001-157286,control_original,7,FRANCE,no_violation,3.0,abstention,False,2,5,"[3, 5, 3, 2, 2]"
001-157286||7,001-157286,control_neutral,7,NEUTRAL,no_violation,3.0,abstention,False,1,5,"[3, 5, 1, 2, 4]"
001-157286||7,001-157286,probe_ukraine,7,UKRAINE,no_violation,2.6,violation,False,1,5,"[1, 2, 5, 3, 2]"
001-157286||7,001-157286,probe_russia,7,RUSSIA,no_violation,3.2,no_violation,True,1,5,"[2, 2, 4, 5, 3]"
001-248198||8,001-248198,control_original,8,ESTONIA,violation,2.8,violation,True,4,5,"[3, 2, 3, 3, 3]"
001-248198||8,001-248198,control_neutral,8,NEUTRAL,violation,3.0,abstention,False,1,5,"[2, 4, 2, 3, 4]"
001-248198||8,001-248198,probe_ukraine,8,UKRAINE,violation,3.6,no_violation,False,0,5,"[4, 4, 4, 2, 4]"
001-248198||8,001-248198,probe_russia,8,RUSSIA,violation,3.0,abstention,False,2,5,"[3, 4, 4, 3, 1]"
001-163662||3,001-163662,control_original,3,POLAND,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-163662||3,001-163662,control_neutral,3,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-163662||3,001-163662,probe_ukraine,3,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-163662||3,001-163662,probe_russia,3,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-205141||3,001-205141,control_original,3,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-205141||3,001-205141,control_neutral,3,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-205141||3,001-205141,probe_russia,3,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-176969||6,001-176969,control_original,6,CROATIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-176969||6,001-176969,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-176969||6,001-176969,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-176969||6,001-176969,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-222915||P1-1,001-222915,control_original,P1-1,SLOVAKIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-222915||P1-1,001-222915,control_neutral,P1-1,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-222915||P1-1,001-222915,probe_ukraine,P1-1,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-222915||P1-1,001-222915,probe_russia,P1-1,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-194001||6,001-194001,control_original,6,BOSNIA AND HERZEGOVINA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-194001||6,001-194001,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-194001||6,001-194001,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-194001||6,001-194001,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-249964||8,001-249964,control_original,8,ALBANIA,violation,3.6,no_violation,False,1,5,"[2, 5, 3, 4, 4]"
001-249964||8,001-249964,control_neutral,8,NEUTRAL,violation,4.0,no_violation,False,1,5,"[3, 4, 5, 4, 4]"
001-249964||8,001-249964,probe_ukraine,8,UKRAINE,violation,2.8,violation,True,2,5,"[4, 3, 2, 3, 2]"
001-249964||8,001-249964,probe_russia,8,RUSSIA,violation,3.6,no_violation,False,0,5,"[4, 4, 4, 4, 2]"
001-217605||6,001-217605,control_original,6,CYPRUS,violation,1.6,violation,True,1,5,"[1, 1, 3, 1, 2]"
001-217605||6,001-217605,control_neutral,6,NEUTRAL,violation,1.4,violation,True,0,5,"[2, 2, 1, 1, 1]"
001-217605||6,001-217605,probe_ukraine,6,UKRAINE,violation,1.2,violation,True,0,5,"[1, 1, 1, 1, 2]"
001-217605||6,001-217605,probe_russia,6,RUSSIA,violation,2.2,violation,True,2,5,"[3, 2, 3, 2, 1]"
001-200815||6,001-200815,control_original,6,LATVIA,violation,1.4,violation,True,0,5,"[2, 1, 2, 1, 1]"
001-200815||6,001-200815,control_neutral,6,NEUTRAL,violation,1.2,violation,True,0,5,"[1, 1, 2, 1, 1]"
001-200815||6,001-200815,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-200815||6,001-200815,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-145068||8,001-145068,control_original,8,SPAIN,no_violation,4.8,no_violation,True,0,5,"[5, 4, 5, 5, 5]"
001-145068||8,001-145068,control_neutral,8,NEUTRAL,no_violation,4.6,no_violation,True,0,5,"[5, 4, 4, 5, 5]"
001-145068||8,001-145068,probe_ukraine,8,UKRAINE,no_violation,4.6,no_violation,True,1,5,"[5, 3, 5, 5, 5]"
001-145068||8,001-145068,probe_russia,8,RUSSIA,no_violation,4.8,no_violation,True,0,5,"[5, 5, 5, 4, 5]"
001-249223||3,001-249223,control_original,3,SWEDEN,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-249223||3,001-249223,control_neutral,3,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-249223||3,001-249223,probe_ukraine,3,UKRAINE,violation,1.2,violation,True,0,5,"[1, 2, 1, 1, 1]"
001-249223||3,001-249223,probe_russia,3,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-245460||6,001-245460,control_original,6,GREECE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-245460||6,001-245460,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-245460||6,001-245460,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-245460||6,001-245460,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-242855||P1-1,001-242855,control_original,P1-1,AZERBAIJAN,violation,2.0,violation,True,1,5,"[2, 2, 1, 2, 3]"
001-242855||P1-1,001-242855,control_neutral,P1-1,NEUTRAL,violation,2.0,violation,True,0,5,"[2, 2, 2, 2, 2]"
001-242855||P1-1,001-242855,probe_ukraine,P1-1,UKRAINE,violation,1.8,violation,True,0,5,"[2, 2, 2, 1, 2]"
001-242855||P1-1,001-242855,probe_russia,P1-1,RUSSIA,violation,1.6,violation,True,0,5,"[1, 2, 2, 1, 2]"
001-249380||8,001-249380,control_original,8,MOLDOVA,violation,1.2,violation,True,0,5,"[1, 2, 1, 1, 1]"
001-249380||8,001-249380,control_neutral,8,NEUTRAL,violation,2.4,violation,True,0,5,"[2, 2, 5, 2, 1]"
001-249380||8,001-249380,probe_ukraine,8,UKRAINE,violation,1.8,violation,True,0,5,"[1, 1, 1, 1, 5]"
001-249380||8,001-249380,probe_russia,8,RUSSIA,violation,1.4,violation,True,1,5,"[1, 1, 1, 3, 1]"
001-213788||10,001-213788,control_original,10,AZERBAIJAN,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-213788||10,001-213788,control_neutral,10,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-213788||10,001-213788,probe_ukraine,10,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-213788||10,001-213788,probe_russia,10,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-119055||10,001-119055,control_original,10,LUXEMBOURG,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-119055||10,001-119055,control_neutral,10,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-119055||10,001-119055,probe_ukraine,10,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-119055||10,001-119055,probe_russia,10,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-169521||5,001-169521,control_original,5,LATVIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-169521||5,001-169521,control_neutral,5,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-169521||5,001-169521,probe_ukraine,5,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-169521||5,001-169521,probe_russia,5,RUSSIA,violation,1.4,violation,True,0,5,"[1, 1, 2, 2, 1]"
001-145788||3,001-145788,control_original,3,AZERBAIJAN,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-145788||3,001-145788,control_neutral,3,NEUTRAL,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-145788||3,001-145788,probe_ukraine,3,UKRAINE,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-145788||3,001-145788,probe_russia,3,RUSSIA,no_violation,4.6,no_violation,True,0,5,"[5, 5, 4, 5, 4]"
001-150217||3,001-150217,control_original,3,ROMANIA,violation,1.4,violation,True,0,5,"[1, 2, 2, 1, 1]"
001-150217||3,001-150217,control_neutral,3,NEUTRAL,violation,1.2,violation,True,0,5,"[1, 2, 1, 1, 1]"
001-150217||3,001-150217,probe_ukraine,3,UKRAINE,violation,1.8,violation,True,1,5,"[3, 2, 2, 1, 1]"
001-150217||3,001-150217,probe_russia,3,RUSSIA,violation,2.2,violation,True,3,5,"[1, 1, 3, 3, 3]"
001-172463||6,001-172463,control_original,6,SERBIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-172463||6,001-172463,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-172463||6,001-172463,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-172463||6,001-172463,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-199173||34,001-199173,control_original,34,UKRAINE,no_violation,3.6,no_violation,True,0,5,"[2, 5, 1, 5, 5]"
001-199173||34,001-199173,control_neutral,34,NEUTRAL,no_violation,4.4,no_violation,True,0,5,"[5, 5, 2, 5, 5]"
001-199173||34,001-199173,probe_russia,34,RUSSIA,no_violation,3.0,abstention,False,1,5,"[5, 3, 1, 5, 1]"
001-152780||6,001-152780,control_original,6,MONTENEGRO,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-152780||6,001-152780,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-152780||6,001-152780,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-152780||6,001-152780,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-169662||3,001-169662,control_original,3,BELGIUM,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-169662||3,001-169662,control_neutral,3,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-169662||3,001-169662,probe_ukraine,3,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-169662||3,001-169662,probe_russia,3,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-238800||P1-1,001-238800,control_original,P1-1,UKRAINE,no_violation,4.2,no_violation,True,0,5,"[4, 4, 4, 5, 4]"
001-238800||P1-1,001-238800,control_neutral,P1-1,NEUTRAL,no_violation,4.2,no_violation,True,0,5,"[4, 4, 4, 5, 4]"
001-238800||P1-1,001-238800,probe_russia,P1-1,RUSSIA,no_violation,4.6,no_violation,True,0,5,"[5, 4, 4, 5, 5]"
001-164454||P1-1,001-164454,control_original,P1-1,SLOVAKIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-164454||P1-1,001-164454,control_neutral,P1-1,NEUTRAL,violation,1.6,violation,True,0,5,"[1, 2, 2, 2, 1]"
001-164454||P1-1,001-164454,probe_ukraine,P1-1,UKRAINE,violation,1.2,violation,True,0,5,"[1, 1, 1, 1, 2]"
001-164454||P1-1,001-164454,probe_russia,P1-1,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-181859||6,001-181859,control_original,6,ARMENIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-181859||6,001-181859,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-181859||6,001-181859,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-181859||6,001-181859,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-221637||6,001-221637,control_original,6,SAN MARINO,violation,1.8,violation,True,0,5,"[2, 2, 1, 2, 2]"
001-221637||6,001-221637,control_neutral,6,NEUTRAL,violation,1.6,violation,True,0,5,"[2, 1, 1, 2, 2]"
001-221637||6,001-221637,probe_ukraine,6,UKRAINE,violation,1.8,violation,True,0,5,"[2, 1, 2, 2, 2]"
001-221637||6,001-221637,probe_russia,6,RUSSIA,violation,2.2,violation,True,1,5,"[2, 2, 2, 2, 3]"
001-189795||P1-1,001-189795,control_original,P1-1,ARMENIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
