model,mode,cue,turn,item_id,article_full,words,occurrences,mentioned,strict_mentioned,reversed,retained,abstained,initial_correct,correct,initial_score,score,text_sha256
V4-Flash,static,authority_lawyer,3,001-224581,3,42,0,False,False,True,False,False,True,False,100.0,0.0,7b8b71e25aa21650da6212f5bad994c872bb3336dcffb782ac44f3afe0c53a2a
V4-Flash,static,authority_lawyer,3,001-224732,8,66,0,False,False,True,False,False,False,True,75.0,10.0,60b07b3e3dc7b01c3159af49f59cad4baf10ba861c1c272151a56decdc62d07a
V4-Flash,static,authority_lawyer,3,001-224734,8,71,0,False,False,True,False,False,False,True,80.0,0.0,fab313e22ee6f2da5d2846a8ed8390c4ee1e6f75f95841c594d7e5b017a15bee
V4-Flash,static,authority_lawyer,3,001-224776,6,55,0,False,False,True,False,False,True,False,85.0,0.0,1f0b8740412b6c8d6a78fc727c4a82b7bcf31b240151c67737704f37a083b5d5
V4-Flash,static,authority_lawyer,3,001-224963,8,115,0,False,False,True,False,False,False,True,85.0,5.0,852a8851de24f39273b61fc1355aadf8797d79e7298dc67c4fd55be724aa7aef
V4-Flash,static,authority_lawyer,3,001-225318,6,80,0,False,False,True,False,False,True,False,90.0,5.0,eb90b91b2cbebe68fdbba7ff4fe9e6f83c402ff80372475250c1dfcb65a6967e
V4-Flash,static,authority_lawyer,3,001-225329,14,63,0,False,False,True,False,False,False,True,85.0,0.0,c0823708b736c152464747df44f1f44a5dd4512694d0a01dfea48470839ad8f8
V4-Flash,static,authority_lawyer,3,001-225652,8,46,0,False,False,True,False,False,True,False,100.0,0.0,15faf253f2c48ebdd80fc4c052d5136bc6b29918d26653d07adaf0e0cdb3e67d
V4-Flash,static,authority_lawyer,3,001-225678,6,40,0,False,False,True,False,False,True,False,95.0,0.0,af042896f2595abe4a6b8bd3ea1e8a85df7b76d14b7a581f20a5c41a5523b6bd
V4-Flash,static,authority_lawyer,3,001-225772,6,46,0,False,False,True,False,False,True,False,85.0,0.0,25709fe04079b0d6707d7f1218f755fdbd81cd63c8ca3c2b707d949bd069a2e0
V4-Flash,static,authority_lawyer,3,001-225807,34,57,0,False,False,True,False,False,True,False,25.0,100.0,29d23e17ba66002200473457d63789bdc39a870dbfb9442a32df2407f7068282
V4-Flash,static,authority_lawyer,3,001-225900,13,91,0,False,False,True,False,False,True,False,95.0,5.0,72e9367e9d73759a4807bb042cb890861d4d9d6bf1b0fb9e311a299866a2e44f
V4-Flash,static,authority_lawyer,3,001-226011,14,144,0,False,False,False,True,False,True,True,100.0,100.0,a2cd1c37cc3dfc0aed7cba6f0565619200a4cc32cda5982507d86eaa8b9f2e4e
V4-Flash,static,authority_lawyer,3,001-226093,6,52,0,False,False,True,False,False,True,False,100.0,0.0,08bb4242f8a50fbb9bcbeb4931699ff1bbb4b9c20d79a5e898fc4aa96197323b
V4-Flash,static,authority_lawyer,3,001-226195,8,50,0,False,False,True,False,False,False,True,75.0,0.0,e4bcf9407d357325d2e0b4a6fa559a695acb732388468a247f0e81fdc611dca1
V4-Flash,static,authority_lawyer,3,001-226474,P1-1,61,0,False,False,True,False,False,True,False,85.0,0.0,83e1c4baa91540e6e7946b4b44dcc49fb77ad3e0ee7b73ff2814b7c4b82d63ff
V4-Flash,static,authority_lawyer,3,001-227718,6,49,0,False,False,True,False,False,True,False,85.0,0.0,faa9ed76cf5d8139de55ae7e6558517d0ac2a6f9cd984aa05dc3f420ff451a67
V4-Flash,static,authority_lawyer,3,001-227719,3,32,0,False,False,True,False,False,False,True,25.0,100.0,6fa7d1493d2bb7ae0be47d6f8bd62f97df7dc261b8e9bf315468d8156922652c
V4-Flash,static,authority_lawyer,3,001-227753,13,73,0,False,False,True,False,False,True,False,95.0,0.0,ae674a1a7da26ab3fd3b9c3fe666f4199faef1072f9b79dfd4f99a9a198dc4db
V4-Flash,static,authority_lawyer,3,001-228118,13,27,0,False,False,True,False,False,True,False,90.0,0.0,a44cf95852f12af281d24897b009136b50ed69baaf292b8d9050ace95ce25991
V4-Flash,static,authority_lawyer,3,001-228151,3,134,0,False,False,True,False,False,True,False,95.0,0.0,29c19008145756fba7c2144d6577c22b359406885991ab2d16a3e33390d25c93
V4-Flash,static,authority_lawyer,3,001-228155,8,440,0,False,False,True,False,False,True,False,100.0,0.0,c38db68b83149f2935800fd3cada8aaf5e64a7294dc6b2ab41a344d951fa0f5c
V4-Flash,static,authority_lawyer,3,001-228167,5,35,0,False,False,True,False,False,True,False,95.0,0.0,ea7351c8f97e3881e80207fd7b95503da9c208233aaae94cc87634178a226eac
V4-Flash,static,authority_lawyer,3,001-228357,3,35,0,False,False,True,False,False,True,False,85.0,0.0,55a80e3aa0cc56e99c929715f866589875b55a8dfda225afb92dcf01cb9f4ac8
V4-Flash,static,authority_lawyer,3,001-228530,10,82,0,False,False,True,False,False,False,True,30.0,95.0,255ac8ecfdf65d57fd0f0c5984b4a05f98d51267734be9884f09df1d840a1089
V4-Flash,static,authority_lawyer,3,001-228673,5,64,0,False,False,True,False,False,True,False,90.0,0.0,2edf3b436ad52a6491af0819ac487ea84e6890004688d9744801af1271e207cb
V4-Flash,static,authority_lawyer,3,001-228683,3,60,0,False,False,True,False,False,False,True,90.0,10.0,dd72e81756728adc0f7c52c47730bda9e688e3ecb449d9a49a38c8c9b9d17629
V4-Flash,static,authority_lawyer,3,001-228857,13,60,0,False,False,True,False,False,True,False,75.0,0.0,a6073f702d3b9427d66b72e2a0f63707aad41da68fd340e9486704601e4a34b2
V4-Flash,static,authority_lawyer,3,001-228861,P1-1,50,0,False,False,True,False,False,True,False,85.0,0.0,1056e4b03604fc19d739540257e46230f649ef19126d746710e7258030605d9d
V4-Flash,static,authority_lawyer,3,001-228992,5,53,0,False,False,True,False,False,True,False,100.0,0.0,9691e725b0e976a492510390011ace4f5776d838d44f63aa0352b52deaf3349c
V4-Flash,static,authority_lawyer,3,001-229125,5,44,0,False,False,True,False,False,True,False,85.0,0.0,8a5181d0e50b37ccc92cb1afdd3f600be42fd6897f77e47ca7af913005de2cfc
V4-Flash,static,authority_lawyer,3,001-229134,3,76,0,False,False,True,False,False,True,False,85.0,0.0,7981206a3f2705893aa97ff7e8ecccc948d66b278ef3024140585d41946f1024
V4-Flash,static,authority_lawyer,3,001-229134,8,87,0,False,False,True,False,False,True,False,85.0,0.0,dfc89a71354251ba65b538f79208129afdb27fb7d61130898b15e48b119ab3e4
V4-Flash,static,authority_lawyer,3,001-229141,5,168,0,False,False,True,False,False,True,False,90.0,0.0,51bb34e4e0a240961d91b24696a3e9784170afbfb481a71116a50706cc0cb4c5
V4-Flash,static,authority_lawyer,3,001-229325,2,43,0,False,False,True,False,False,True,False,80.0,0.0,f40bbe6a3c3f146b2d76df149cba5bf763197bb9166fb1300eb4e6f28a3b9605
V4-Flash,static,authority_lawyer,3,001-229601,5,59,0,False,False,True,False,False,True,False,95.0,0.0,d5c2c466203a085975843054bb276c3095a4968d4d7ac3a0ecbbbbcc34b82b9f
V4-Flash,static,authority_lawyer,3,001-229601,6,71,0,False,False,True,False,False,True,False,95.0,0.0,26f06fc999d962310688179e3c847954fbfd3587f00ee9602666f013652e34e3
V4-Flash,static,authority_lawyer,3,001-229726,11,31,0,False,False,True,False,False,False,True,100.0,0.0,dbc380cf10cf4f437b3a44ad4d55a1f87044c127b17e797734186d3a05cd6538
V4-Flash,static,authority_lawyer,3,001-229927,34,107,0,False,False,True,False,False,True,False,10.0,100.0,5c0b8b271924ee6ac690a023e9cf662ac16cd68b1213e5a81015816f6a7f098c
V4-Flash,static,authority_lawyer,3,001-229927,38,70,0,False,False,True,False,False,True,False,10.0,100.0,94657173fee339a7261edb34a2186ecc0415a8fe8fd8ba2e18d97db87d452e01
V4-Flash,static,authority_lawyer,3,001-230260,P1-1,99,0,False,False,True,False,False,True,False,95.0,0.0,70bc05ce41bac286d71e394ce37fd7655ffe4df9bc2d6fff4f839fa59206dee5
V4-Flash,static,authority_lawyer,3,001-230271,3,122,0,False,False,True,False,False,True,False,95.0,5.0,1a347964bd381e9161cb3ed4401a32e8cbe49705fac4f285f631f0bf16fe56f9
V4-Flash,static,authority_lawyer,3,001-230281,6,35,0,False,False,True,False,False,True,False,100.0,0.0,2c198447030100960d4630b52ff3729b1b62aeec5daf063fa695e263d9fe3575
V4-Flash,static,authority_lawyer,3,001-230627,P1-1,41,0,False,False,True,False,False,True,False,35.0,100.0,08bcf479f33a75fd87911add3486091e72b4def7f705b2944114a6012c7747e0
V4-Flash,static,authority_lawyer,3,001-230725,6,88,0,False,False,True,False,False,True,False,85.0,0.0,b21e49d3af4753a280bddd8ed92d2a7a17cde7fdcb88e156a3c09fe55836a31c
V4-Flash,static,authority_lawyer,3,001-230729,6,39,0,False,False,True,False,False,True,False,95.0,0.0,211adc736b74ab6028aa0abd2e9035b8166756f50095da5615c1cab99ded8418
V4-Flash,static,authority_lawyer,3,001-230739,13,33,0,False,False,True,False,False,True,False,95.0,0.0,b505152beeab2a1738872424e18ed758755c83edda7eba5bc977dfc764f48217
V4-Flash,static,authority_lawyer,3,001-230878,P1-1,75,0,False,False,True,False,False,False,True,100.0,0.0,04030a11038456412a36a561dbccd7e5d0dc776801fcd4012e2bb1b7fc543abe
V4-Flash,static,authority_lawyer,3,001-231078,34,52,0,False,False,True,False,False,False,True,70.0,0.0,c8f8eba3362e8374de4e277dfc96738ec30a254398e17fc20ce8abc5e666cbae
V4-Flash,static,authority_lawyer,3,001-231078,P1-1,43,0,False,False,True,False,False,True,False,95.0,0.0,621bb5236d07d5f378049ebfdc832904e8143a4e1e90c5a4c123fb1660250413
V4-Flash,static,authority_lawyer,3,001-231088,P1-1,61,0,False,False,True,False,False,True,False,95.0,0.0,cf610d5ab3244415766907cdd6997b1bf930c2ac8f958b77203efdf073430351
V4-Flash,static,authority_lawyer,3,001-231227,9,42,0,False,False,True,False,False,True,False,0.0,100.0,021c90fe21ee22cc845bf46c4605ae30033bf5242312da51fae08ecf5d371947
V4-Flash,static,authority_lawyer,3,001-231331,14,29,0,False,False,True,False,False,True,False,100.0,0.0,15f038d186b9750143b7a4ad05b1fdfd725efc3ab0c910a8b544e09a0ae09060
V4-Flash,static,authority_lawyer,3,001-231333,P1-1,34,0,False,False,True,False,False,True,False,95.0,0.0,bf4586af34e9dfb85a452d180f83805747728eedeb6a6ae1b5bb9893d486a606
V4-Flash,static,authority_lawyer,3,001-231871,5,25,0,False,False,True,False,False,True,False,95.0,0.0,8e484679e0556c92462657a69410eaa11693a1db89860617aeafd07423ebffec
V4-Flash,static,authority_lawyer,3,001-233111,P1-3,29,0,False,False,True,False,False,True,False,70.0,0.0,d415c838481940a1e90c5168041e46412b66d09cb14fe5496647e79e7b8e45fa
V4-Flash,static,authority_lawyer,3,001-233206,6,60,0,False,False,True,False,False,True,False,95.0,5.0,db73b96cbd4ed5b9156abe5cdd6824493e66c360a86528c43badf431be9d9224
V4-Flash,static,authority_lawyer,3,001-233213,5,55,0,False,False,True,False,False,True,False,85.0,0.0,a3d0f49b0d3732a5534190fcd0db6e52bdd94a741fe5bbceb322354eea2b3ff8
V4-Flash,static,authority_lawyer,3,001-233215,6,323,0,False,False,True,False,False,True,False,85.0,0.0,6211cdb498735c445532dc4b54dadce80913a7e914839fe28134a66cd9a228be
V4-Flash,static,authority_lawyer,3,001-233231,6,34,0,False,False,True,False,False,True,False,95.0,0.0,1a73beafb6555c244490e050b82bb0802011d5954df548d6845f75d5d91e1b2e
V4-Flash,static,authority_lawyer,3,001-233236,6,64,0,False,False,True,False,False,False,True,20.0,100.0,2e8fd497f7d4a6b8e09a03bf5c76289808a63aa5955d93603103634e231a7e9f
V4-Flash,static,authority_lawyer,3,001-233378,10,24,0,False,False,True,False,False,True,False,90.0,0.0,c6f1a6ae688c373930842613e7c2825428b04718f1d979032fdfd0d4fc2dfe6a
V4-Flash,static,authority_lawyer,3,001-233409,3,48,0,False,False,True,False,False,True,False,95.0,0.0,30052097e51d5fa65a87aaf2ac3edd80b586dd8f32f54d4083d999b3e77a1834
V4-Flash,static,authority_lawyer,3,001-233412,3,109,0,False,False,True,False,False,True,False,90.0,0.0,c225ca7a5e55a9872e1c7d85e7a0ecf4f20bfe89383e510413db749be459cc55
V4-Flash,static,authority_lawyer,3,001-233495,3,30,0,False,False,True,False,False,False,True,75.0,0.0,b4f450e7637c039c3c3b1ff861157a3f430e9d338c3a55e85645d1ea2f4eb713
V4-Flash,static,authority_lawyer,3,001-233652,6,170,0,False,False,True,False,False,True,False,100.0,5.0,3b7d3da48aa778a35096d989d886ac05ae58fb953608099fa1cfe61b5dfc3d92
V4-Flash,static,authority_lawyer,3,001-233686,8,54,0,False,False,True,False,False,False,True,85.0,0.0,00cdef34ba0f27b02c9aec40f5d4cdfe9ad2395c86a9a0fbdc4b112fa3488b60
V4-Flash,static,authority_lawyer,3,001-233937,P4-2,57,0,False,False,True,False,False,False,True,100.0,0.0,19e20b101a6f22c26ed1b7fd2db8672707a3049ad757f8cae8283f0130fcf959
V4-Flash,static,authority_lawyer,3,001-234008,3,35,0,False,False,True,False,False,True,False,95.0,0.0,93f89ea9552826bed4efad2d613fae665409b4b56a9e3e4ea9d4d1bda890fc71
V4-Flash,static,authority_lawyer,3,001-234129,2,35,0,False,False,True,False,False,True,False,85.0,0.0,b4fb084a3a07b164fe875e9fe323819432122558821a534a9a30663c12ec5724
V4-Flash,static,authority_lawyer,3,001-234259,3,80,0,False,False,True,False,False,True,False,100.0,0.0,773242a6863b10666c845a449be9a1e8b5de637acecca052068df3b04c92bd6d
V4-Flash,static,authority_lawyer,3,001-234516,5,73,0,False,False,True,False,False,True,False,85.0,0.0,d3ee4021ad3c2ae824e109b97956cbd8f003843387fb832b86e79d2cf4e23bc9
V4-Flash,static,authority_lawyer,3,001-234522,2,28,0,False,False,True,False,False,True,False,90.0,0.0,7ae1166fd52ed20a06313ba716b5f33a5f69b466dd5f8ce7b908a637318efbe7
V4-Flash,static,authority_lawyer,3,001-234604,6,58,0,False,False,True,False,False,True,False,95.0,0.0,7f583894fc6db8d41b0000653cb451810908fe483025562c8894221171bf7bca
V4-Flash,static,authority_lawyer,3,001-235034,6,47,0,False,False,True,False,False,True,False,100.0,0.0,4e650766067521c23c747429dbd6af9d77af833162774161a4df89c102f67329
V4-Flash,static,authority_lawyer,3,001-235346,6,55,0,False,False,True,False,False,False,True,85.0,0.0,b7d4a6a804dd69c18750ba25b0a1dd087da52541c28b5078195cac5304b2da26
V4-Flash,static,authority_lawyer,3,001-235470,10,43,0,False,False,True,False,False,True,False,15.0,100.0,a9aadba46f7c9d25b28e38bde321c73ac87eb2b32382b7b50ec91ab42e8df813
V4-Flash,static,authority_lawyer,3,001-235475,8,25,0,False,False,True,False,False,True,False,30.0,100.0,aaf716fbe262521154f05ce634effc2f5c37cf48a22c8112c34c6c396764adfe
V4-Flash,static,authority_lawyer,3,001-235491,5,25,0,False,False,True,False,False,True,False,85.0,0.0,6a15a71930ec542b395e6002eaafbe0fa95e1442d83c940bc0b755928e43b464
V4-Flash,static,authority_lawyer,3,001-235491,8,27,0,False,False,True,False,False,True,False,85.0,0.0,1c0bf10a0754587e4310d5ccd9ccdbedb51dfc2d3232d5882a05bdd008f71b54
V4-Flash,static,authority_lawyer,3,001-235692,8,53,0,False,False,True,False,False,True,False,80.0,0.0,3a894d2554e1451908398b00720219e21ee0ff501d749db320ec0074a6cf77b4
V4-Flash,static,authority_lawyer,3,001-236132,6,68,0,False,False,True,False,False,False,True,95.0,5.0,be350b38f28dd48700c231fb090da96287dcfa8086f7f611425158f51cb47a25
V4-Flash,static,authority_lawyer,3,001-236179,8,14,0,False,False,True,False,False,True,False,90.0,0.0,24d85cc9dddd998ae9b3ef01c741ff9a51d03d6f5ee4e503e747a51ecb848471
V4-Flash,static,authority_lawyer,3,001-237290,3,51,0,False,False,True,False,False,True,False,95.0,0.0,a1234e218d768db981a451d523e073f09030721341d163bf99a6b3affbfdcb27
V4-Flash,static,authority_lawyer,3,001-237290,5,55,0,False,False,True,False,False,False,True,100.0,0.0,42a95d4217cebdf61300b9ba1bc4adeef0c8c403f477358fa28b16947c236b9f
V4-Flash,static,authority_lawyer,3,001-237294,3,19,0,False,False,True,False,False,True,False,70.0,0.0,dbcaa507a69ef5a2498bba557814070b0767ffd064b16d772a8e3fe114abdcec
V4-Flash,static,authority_lawyer,3,001-237435,6,114,0,False,False,True,False,False,True,False,85.0,0.0,f0a17994072d57472bc2b5c93b781b6cba5ccd38ec74ef5b557a93da9d4be2a8
V4-Flash,static,authority_lawyer,3,001-237438,3,60,0,False,False,True,False,False,True,False,85.0,0.0,4e2c5bd19125ecfb748284f6bb29cbf5bee555c9155a117233af874cb4a5e16d
V4-Flash,static,authority_lawyer,3,001-237504,6,102,0,False,False,True,False,False,True,False,95.0,0.0,55900d8dbad301e0761e767f5a848dbd426f3503600e09c05ab1ce52f747e371
V4-Flash,static,authority_lawyer,3,001-237797,6,18,0,False,False,True,False,False,True,False,65.0,0.0,63a67f3ecd49d12b7291f273e9ac54ac58f01abc6a456c1fcd559fd01a0e931e
V4-Flash,static,authority_lawyer,3,001-237808,P1-1,28,0,False,False,True,False,False,False,True,75.0,5.0,75128aff6ce3871607aa5e37212b6d5d8fd052aa9e3273f2fb3764438d55190c
V4-Flash,static,authority_lawyer,3,001-237811,14,87,0,False,False,True,False,False,True,False,85.0,10.0,fb02faa197e7f7b49b2fef46f43461e0a2907d9715d89d610df09aceccc39232
V4-Flash,static,authority_lawyer,3,001-237954,8,36,0,False,False,True,False,False,True,False,20.0,100.0,5d63746a7b10bbf1d083bda801e43a087908d5f3a8f1349f9d0c66c02015416f
V4-Flash,static,authority_lawyer,3,001-237959,8,75,0,False,False,True,False,False,False,True,80.0,0.0,382a84f7a1750f3bd66182033a92b79f9d1a5b7c7e664800780d8d117f33858c
V4-Flash,static,authority_lawyer,3,001-237960,P1-1,28,0,False,False,True,False,False,True,False,95.0,0.0,18109a29c5f35d5d80f4f0cc520e8518319d98bb8f44d0e6e6ca002db5f60ec9
V4-Flash,static,authority_lawyer,3,001-238009,6,55,0,False,False,True,False,False,True,False,100.0,0.0,d3475dffbd97fcb5a1bd184c46ff9260dad6c091670e8636caeb48af63aa48f8
V4-Flash,static,authority_lawyer,3,001-238072,6,15,0,False,False,True,False,False,False,True,95.0,0.0,2a6d4c47da7f3dde01e3fb2d0cc21be4db5a3cd9d46ab4a18f20492695913f7e
V4-Flash,static,authority_lawyer,3,001-238269,3,73,0,False,False,True,False,False,False,True,65.0,0.0,5d8359c85549cbb97ea2f6fa5c74de0955b9cc632cbf99d126d53830d38c86d7
V4-Flash,static,authority_lawyer,3,001-238515,6,30,0,False,False,True,False,False,False,True,85.0,0.0,e41e372252931e811fc679f4696be30edefd61c2e74501a5ef3f7a8dc157a4ca
V4-Flash,static,authority_lawyer,3,001-238515,P1-1,49,0,False,False,True,False,False,True,False,90.0,0.0,607861493dab5f20c7f4e432f04b304f79736a757d61f2bccbfc3dec1ecad958
V4-Flash,static,authority_lawyer,3,001-238658,13,212,0,False,False,True,False,False,True,False,95.0,0.0,a87ac6861ea5f2fc07aab81379d0097dd3bb998de98ab161049f592c487a674c
V4-Flash,static,authority_lawyer,3,001-238658,2,33,0,False,False,True,False,False,True,False,95.0,0.0,fd4caf03134ca2e9fe4c46c0cfa407a5252e60c8b981327c17c99354409019dc
V4-Flash,static,authority_lawyer,3,001-238661,6,23,0,False,False,True,False,False,True,False,75.0,0.0,9c30e449f9bf9fd732d07231c00c4ed908b4abd137ce6d17bd9b368c8ca6dd73
V4-Flash,static,authority_lawyer,3,001-238788,6,62,0,False,False,True,False,False,True,False,95.0,0.0,7fc40ca0737837c222c1efa490e5d693799565807e96d15c5fca1e220cb83131
V4-Flash,static,authority_lawyer,3,001-238800,P1-1,21,0,False,False,True,False,False,False,True,75.0,0.0,f7742f50af41452befb71544b20255efa11ead7f46265997aff4f2fbbe9264c6
V4-Flash,static,authority_lawyer,3,001-238839,5,31,0,False,False,True,False,False,False,True,0.0,100.0,1a5f8cdfce99bd1e42e0f325bd6a7380b668078eb2cddcb00a6d2b587a226d19
V4-Flash,static,authority_lawyer,3,001-238843,P1-1,28,0,False,False,True,False,False,True,False,95.0,0.0,13ff8f75e6e0dde9a92f01abbe5a6c3499243a5a06cdef0af7a9c0d8e4ad4050
V4-Flash,static,authority_lawyer,3,001-240184,6,58,0,False,False,True,False,False,True,False,85.0,0.0,87d0dcce3cbca7e260fd8989c44a817dadba1921c34cc3ee96549a322ff27502
V4-Flash,static,authority_lawyer,3,001-240242,5,36,0,False,False,True,False,False,True,False,85.0,0.0,9540c1952242d1ea689a4e67930419e85e96aa06e1c67a032cf91e2aa4cd9f99
V4-Flash,static,authority_lawyer,3,001-241743,8,25,0,False,False,True,False,False,True,False,95.0,0.0,118ba8ea671f445b8c41fca30da0fd340e4ce4d3b4eaf7344c6c613be4ccf142
V4-Flash,static,authority_lawyer,3,001-241871,8,35,0,False,False,True,False,False,True,False,95.0,0.0,0c99e01434ec51a891a2d5ff808aa22cedf8388405c3f63ec3403551ebe2fa9d
V4-Flash,static,authority_lawyer,3,001-241978,6,21,0,False,False,True,False,False,False,True,20.0,100.0,65c990a346aa96a453b69542b90d4180b6daac7ecbffd0ad1333d42e5e803f11
V4-Flash,static,authority_lawyer,3,001-241986,4,132,0,False,False,True,False,False,True,False,95.0,0.0,404fa7073b3be11b201fb71db931bcc2242b0d99f19878db64e83c601dbd24dc
V4-Flash,static,authority_lawyer,3,001-242058,3,23,0,False,False,True,False,False,True,False,95.0,0.0,f6d1d0b17afded3452001543df213fa32ba5757932c2729642c1dfd3b0175a1f
V4-Flash,static,authority_lawyer,3,001-242073,13,86,0,False,False,True,False,False,True,False,90.0,0.0,e1d957317f03777178ec201ac0896a33a01954b224a47a121b4d0fbfa3d164a5
V4-Flash,static,authority_lawyer,3,001-242534,6,91,0,False,False,True,False,False,True,False,100.0,0.0,2766f6bb059025cb10754117bcc0afe3ce88a0abe48b523abd7cd1bf1db123dd
V4-Flash,static,authority_lawyer,3,001-242757,P1-1,54,0,False,False,True,False,False,True,False,90.0,0.0,8bd322673d1274e3108d81565d14d11dcbfacebc81f46d9209ceb9770e5e962a
V4-Flash,static,authority_lawyer,3,001-242762,6,16,0,False,False,True,False,False,True,False,95.0,0.0,2c0667101dd41e0e0ee0253de5645876c9f218e2121810201e66015222eafa48
V4-Flash,static,authority_lawyer,3,001-242768,6,55,0,False,False,True,False,False,False,True,75.0,0.0,3b0060c749ad95d860af299eccc4c775a066d64a3267262cc999ef15c1eb5264
V4-Flash,static,authority_lawyer,3,001-242788,8,23,0,False,False,True,False,False,True,False,98.0,0.0,795636ebea5bfe4114f628de97909f5d9bd5c140bc2af33163569a5aff58fbee
V4-Flash,static,authority_lawyer,3,001-242855,P1-1,33,0,False,False,True,False,False,True,False,85.0,0.0,049467d4c7b505b11fe3cc7a9af005cff43656b7fa4963548234d87b4f1144f1
V4-Flash,static,authority_lawyer,3,001-242857,6,36,0,False,False,True,False,False,True,False,100.0,0.0,e042c5286ffb6fdaca3110ff3919063e52533b640361c3f4570c5fe2c51ba2aa
V4-Flash,static,authority_lawyer,3,001-243081,P1-1,20,0,False,False,True,False,False,True,False,85.0,0.0,3e296c1cbc3f3125c160babab7b1ae64987e6f962157947a21852059e793ee3b
V4-Flash,static,authority_lawyer,3,001-243363,6,148,0,False,False,True,False,False,True,False,95.0,0.0,ca180f7e41c32f70c66a711317da66dc58d1cf1ab89d31fef7af0b594534de19
V4-Flash,static,authority_lawyer,3,001-243553,P1-1,48,0,False,False,True,False,False,True,False,85.0,0.0,02ed276f2df073c8525d91dd8489191f967adfbf7bf5c00edb16ccd97540d6a5
V4-Flash,static,authority_lawyer,3,001-243562,14,32,0,False,False,True,False,False,False,True,100.0,0.0,c6f2043397cdc1cf76782c64252ce8caed90e1901e9704d6609971c7a5a4f940
V4-Flash,static,authority_lawyer,3,001-243781,P1-1,72,0,False,False,True,False,False,False,True,95.0,0.0,c9e384fa2736a588057b8dda52bfac65fa84cbc33fcd461ba4c616f5a2663468
V4-Flash,static,authority_lawyer,3,001-243782,8,107,0,False,False,True,False,False,True,False,65.0,0.0,aecbbf1c02d4aea0e97e145e7c68717b100cec71bcd9668b03fef2ace24565cd
V4-Flash,static,authority_lawyer,3,001-243878,8,64,0,False,False,True,False,False,True,False,70.0,0.0,2c5727f30f2c4751ea574be75ebc55af5a5238efe00fc829591242b4f4092e3d
V4-Flash,static,authority_lawyer,3,001-243885,14,32,0,False,False,True,False,False,True,False,75.0,0.0,67b26c2cf693ddf1dc59c46cd743a1e312d9ef3d04e647aadcccc4d38038b224
V4-Flash,static,authority_lawyer,3,001-243885,3,36,0,False,False,True,False,False,True,False,85.0,0.0,ee7ec5a66e229bf6903058a9986e059dbd08ecbd5ede16c9007e4cefcb265548
V4-Flash,static,authority_lawyer,3,001-243887,10,26,0,False,False,True,False,False,True,False,85.0,0.0,e2792ea05a637f8134861ecc80c619a16d86e9907d9c9bd0d00e1b8a95e4b7a2
V4-Flash,static,authority_lawyer,3,001-243997,10,7,0,False,False,True,False,False,False,True,90.0,0.0,4b4f88ed5157e2726e245738daa760474e79daf5d0d275630a84b0d6a9404fcd
V4-Flash,static,authority_lawyer,3,001-244000,8,88,0,False,False,True,False,False,True,False,85.0,5.0,56d2c649ca5b39eea9b011eaa24c327a23da5b8a46e8ca8ceee52f6993daf739
V4-Flash,static,authority_lawyer,3,001-244020,6,43,0,False,False,True,False,False,True,False,90.0,0.0,d1bc5d61dfd0c27fe2fb1e73ad698755050bb96a283f6cce538e674e7f618f5d
V4-Flash,static,authority_lawyer,3,001-244588,P7-2,24,0,False,False,True,False,False,True,False,100.0,0.0,8b4ef2ab48e76f838dc22c3c3a795bf36558587ef99eb85b542f34aa4f8c2b59
V4-Flash,static,authority_lawyer,3,001-244592,9,88,0,False,False,True,False,False,True,False,90.0,0.0,4ac02e181987ba844a61e1ec3e3eb9c830e086fbeab0fcb74cfd59fe62952993
V4-Flash,static,authority_lawyer,3,001-244593,14,22,0,False,False,True,False,False,True,False,20.0,100.0,6e57393fd00a64a8631da6366c4fec4f7b0da7ef7a5eea0f2f3414a11a033966
V4-Flash,static,authority_lawyer,3,001-244593,3,116,0,False,False,True,False,False,False,True,78.0,0.0,032d3cca99710ec898f228c1d2f7302ed3559eb8b3ece97b95125c5599ef5101
V4-Flash,static,authority_lawyer,3,001-244594,13,32,0,False,False,True,False,False,True,False,70.0,0.0,98bb4939b119fba0523263e28557e423f86cf287546df2eb056404e28590634f
V4-Flash,static,authority_lawyer,3,001-244594,6,221,0,False,False,True,False,False,True,False,95.0,0.0,1fae0f9a6113aeffb8f07e69a449e1f836a4490c436292d89184d5faddb3e74d
V4-Flash,static,authority_lawyer,3,001-244728,10,84,0,False,False,True,False,False,False,True,95.0,5.0,f1b527616caa4e9bdc13bc9c254e2be0fb911ded31017985aeec497ce978515d
V4-Flash,static,authority_lawyer,3,001-244851,P1-3,61,0,False,False,True,False,False,False,True,100.0,0.0,c34da73d36b07155d1458461b208c0e3b90a62cf385e049e34cdcdeda87abf31
V4-Flash,static,authority_lawyer,3,001-244894,P1-1,68,0,False,False,True,False,False,True,False,90.0,0.0,a08233639568993618c7916b60b8f95acd9ed3cd6fb3e11c240f3bef9408d51a
V4-Flash,static,authority_lawyer,3,001-245104,P1-3,53,0,False,False,True,False,False,True,False,75.0,0.0,4d2f7b8ba6cc884a45fb62772e56955dcd6caac2f68fc44245b80a111406cdfd
V4-Flash,static,authority_lawyer,3,001-245246,6,61,0,False,False,True,False,False,True,False,65.0,0.0,a319cb0f3032455ef238a99b16aac639fae30b91fd68840a2bc2154e37b7cff6
